"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"1341","Resilience","2017","2019",0.939149230622564,1,"0.9391","ns","Wilcoxon"
"1342","Resilience","2017","2020",0.628291373657546,1,"0.6283","ns","Wilcoxon"
"1343","Resilience","2017","2022",0.725335575711811,1,"0.7253","ns","Wilcoxon"
"1344","Resilience","2017","2024",0.798873064595328,1,"0.7989","ns","Wilcoxon"
"1345","Resilience","2017","2016",0.294117647058824,1,"0.2941","ns","Wilcoxon"
"1346","Resilience","2017","2011",0.220846233230134,1,"0.2208","ns","Wilcoxon"
"1347","Resilience","2017","2018",0.375,1,"0.3750","ns","Wilcoxon"
"1348","Resilience","2019","2020",0.752643531365114,1,"0.7526","ns","Wilcoxon"
"1349","Resilience","2019","2022",0.617163719637099,1,"0.6172","ns","Wilcoxon"
"1350","Resilience","2019","2024",0.978590972784613,1,"0.9786","ns","Wilcoxon"
"1351","Resilience","2019","2016",0.181159420289855,1,"0.1812","ns","Wilcoxon"
"1352","Resilience","2019","2011",0.351705685618729,1,"0.3517","ns","Wilcoxon"
"1353","Resilience","2019","2018",0.260869565217391,1,"0.2609","ns","Wilcoxon"
"1354","Resilience","2020","2022",0.447778789230756,1,"0.4478","ns","Wilcoxon"
"1355","Resilience","2020","2024",0.91501891574071,1,"0.9150","ns","Wilcoxon"
"1356","Resilience","2020","2016",0.336134453781513,1,"0.3361","ns","Wilcoxon"
"1357","Resilience","2020","2011",0.261700355818003,1,"0.2617","ns","Wilcoxon"
"1358","Resilience","2020","2018",0.588235294117647,1,"0.5882","ns","Wilcoxon"
"1359","Resilience","2022","2024",0.524865460986315,1,"0.5249","ns","Wilcoxon"
"1360","Resilience","2022","2016",0.217391304347826,1,"0.2174","ns","Wilcoxon"
"1361","Resilience","2022","2011",0.25190635451505,1,"0.2519","ns","Wilcoxon"
"1362","Resilience","2022","2018",0.260869565217391,1,"0.2609","ns","Wilcoxon"
"1363","Resilience","2024","2016",0.212121212121212,1,"0.2121","ns","Wilcoxon"
"1364","Resilience","2024","2011",0.351527883880825,1,"0.3515","ns","Wilcoxon"
"1365","Resilience","2024","2018",0.4375,1,"0.4375","ns","Wilcoxon"
"1366","Resilience","2016","2011",1,1,"1.0000","ns","Wilcoxon"
"1367","Resilience","2016","2018",1,1,"1.0000","ns","Wilcoxon"
"1368","Resilience","2011","2018",1,1,"1.0000","ns","Wilcoxon"
"1369","SentimentQDAP","2006","2007",0.150667343156238,1,"0.15067","ns","Wilcoxon"
"1370","SentimentQDAP","2006","2009",0.792077478764785,1,"0.79208","ns","Wilcoxon"
"1371","SentimentQDAP","2006","2008",0.437101705670827,1,"0.43710","ns","Wilcoxon"
"1372","SentimentQDAP","2006","2021",0.40254677614753,1,"0.40255","ns","Wilcoxon"
"1373","SentimentQDAP","2006","2010",0.952255300920968,1,"0.95226","ns","Wilcoxon"
"1374","SentimentQDAP","2006","2012",0.191316701158981,1,"0.19132","ns","Wilcoxon"
"1375","SentimentQDAP","2006","2023",0.626222489995795,1,"0.62622","ns","Wilcoxon"
"1376","SentimentQDAP","2006","2013",0.351648351648352,1,"0.35165","ns","Wilcoxon"
"1377","SentimentQDAP","2006","2014",0.801706147459277,1,"0.80171","ns","Wilcoxon"
"1378","SentimentQDAP","2006","2015",0.461538461538462,1,"0.46154","ns","Wilcoxon"
"1379","SentimentQDAP","2006","2017",0.866683924053691,1,"0.86668","ns","Wilcoxon"
"1380","SentimentQDAP","2006","2019",0.759344156648161,1,"0.75934","ns","Wilcoxon"
"1381","SentimentQDAP","2006","2020",0.423924135040671,1,"0.42392","ns","Wilcoxon"
"1382","SentimentQDAP","2006","2022",0.444063251544568,1,"0.44406","ns","Wilcoxon"
"1383","SentimentQDAP","2006","2024",0.0346823199536881,1,"0.03468","*","Wilcoxon"
"1384","SentimentQDAP","2006","2016",0.43956043956044,1,"0.43956","ns","Wilcoxon"
"1385","SentimentQDAP","2006","2011",0.77032967032967,1,"0.77033","ns","Wilcoxon"
"1386","SentimentQDAP","2006","2018",0.923076923076923,1,"0.92308","ns","Wilcoxon"
"1387","SentimentQDAP","2007","2009",0.351062422269853,1,"0.35106","ns","Wilcoxon"
"1388","SentimentQDAP","2007","2008",0.400761165114293,1,"0.40076","ns","Wilcoxon"
"1389","SentimentQDAP","2007","2021",0.402960918921344,1,"0.40296","ns","Wilcoxon"
"1390","SentimentQDAP","2007","2010",0.102623743073518,1,"0.10262","ns","Wilcoxon"
"1391","SentimentQDAP","2007","2012",0.439684055821552,1,"0.43968","ns","Wilcoxon"
"1392","SentimentQDAP","2007","2023",0.290617868020292,1,"0.29062","ns","Wilcoxon"
"1393","SentimentQDAP","2007","2013",0.769230769230769,1,"0.76923","ns","Wilcoxon"
"1394","SentimentQDAP","2007","2014",0.341990482359307,1,"0.34199","ns","Wilcoxon"
"1395","SentimentQDAP","2007","2015",0.333333333333333,1,"0.33333","ns","Wilcoxon"
"1396","SentimentQDAP","2007","2017",0.163875456889321,1,"0.16388","ns","Wilcoxon"
"1397","SentimentQDAP","2007","2019",0.330099972205368,1,"0.33010","ns","Wilcoxon"
"1398","SentimentQDAP","2007","2020",0.0152713004577414,1,"0.01527","*","Wilcoxon"
"1399","SentimentQDAP","2007","2022",0.0213445593167023,1,"0.02134","*","Wilcoxon"
"1400","SentimentQDAP","2007","2024",0.000482791815948955,0.083,"0.00048","***","Wilcoxon"
"1401","SentimentQDAP","2007","2016",0.641025641025641,1,"0.64103","ns","Wilcoxon"
"1402","SentimentQDAP","2007","2011",0.177289377289377,1,"0.17729","ns","Wilcoxon"
"1403","SentimentQDAP","2007","2018",0.333333333333333,1,"0.33333","ns","Wilcoxon"
"1404","SentimentQDAP","2009","2008",0.750100742051206,1,"0.75010","ns","Wilcoxon"
"1405","SentimentQDAP","2009","2021",0.763949088407293,1,"0.76395","ns","Wilcoxon"
"1406","SentimentQDAP","2009","2010",0.774908955778521,1,"0.77491","ns","Wilcoxon"
"1407","SentimentQDAP","2009","2012",0.596740945766433,1,"0.59674","ns","Wilcoxon"
"1408","SentimentQDAP","2009","2023",1,1,"1.00000","ns","Wilcoxon"
"1409","SentimentQDAP","2009","2013",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1410","SentimentQDAP","2009","2014",0.833960822384567,1,"0.83396","ns","Wilcoxon"
"1411","SentimentQDAP","2009","2015",0.444444444444444,1,"0.44444","ns","Wilcoxon"
"1412","SentimentQDAP","2009","2017",0.776331085794001,1,"0.77633","ns","Wilcoxon"
"1413","SentimentQDAP","2009","2019",0.981290076365758,1,"0.98129","ns","Wilcoxon"
"1414","SentimentQDAP","2009","2020",0.24954073202448,1,"0.24954","ns","Wilcoxon"
"1415","SentimentQDAP","2009","2022",0.237069841147802,1,"0.23707","ns","Wilcoxon"
"1416","SentimentQDAP","2009","2024",0.0250940173540793,1,"0.02509","*","Wilcoxon"
"1417","SentimentQDAP","2009","2016",0.711111111111111,1,"0.71111","ns","Wilcoxon"
"1418","SentimentQDAP","2009","2011",1,1,"1.00000","ns","Wilcoxon"
"1419","SentimentQDAP","2009","2018",0.888888888888889,1,"0.88889","ns","Wilcoxon"
"1420","SentimentQDAP","2008","2021",0.922673081459701,1,"0.92267","ns","Wilcoxon"
"1421","SentimentQDAP","2008","2010",0.448404213791722,1,"0.44840","ns","Wilcoxon"
"1422","SentimentQDAP","2008","2012",0.510810063929813,1,"0.51081","ns","Wilcoxon"
"1423","SentimentQDAP","2008","2023",0.763901483406669,1,"0.76390","ns","Wilcoxon"
"1424","SentimentQDAP","2008","2013",0.571428571428571,1,"0.57143","ns","Wilcoxon"
"1425","SentimentQDAP","2008","2014",0.812337602391492,1,"0.81234","ns","Wilcoxon"
"1426","SentimentQDAP","2008","2015",0.285714285714286,1,"0.28571","ns","Wilcoxon"
"1427","SentimentQDAP","2008","2017",0.586037076920776,1,"0.58604","ns","Wilcoxon"
"1428","SentimentQDAP","2008","2019",0.669544782732039,1,"0.66954","ns","Wilcoxon"
"1429","SentimentQDAP","2008","2020",0.0531664146544343,1,"0.05317","ns","Wilcoxon"
"1430","SentimentQDAP","2008","2022",0.0785767877785152,1,"0.07858","ns","Wilcoxon"
"1431","SentimentQDAP","2008","2024",0.00127499425603821,0.21,"0.00127","**","Wilcoxon"
"1432","SentimentQDAP","2008","2016",1,1,"1.00000","ns","Wilcoxon"
"1433","SentimentQDAP","2008","2011",0.650412949358805,1,"0.65041","ns","Wilcoxon"
"1434","SentimentQDAP","2008","2018",0.857142857142857,1,"0.85714","ns","Wilcoxon"
"1435","SentimentQDAP","2021","2010",0.460520924777103,1,"0.46052","ns","Wilcoxon"
"1436","SentimentQDAP","2021","2012",0.619386723463063,1,"0.61939","ns","Wilcoxon"
"1437","SentimentQDAP","2021","2023",0.607943848330049,1,"0.60794","ns","Wilcoxon"
"1438","SentimentQDAP","2021","2013",0.7,1,"0.70000","ns","Wilcoxon"
"1439","SentimentQDAP","2021","2014",0.697145146037232,1,"0.69715","ns","Wilcoxon"
"1440","SentimentQDAP","2021","2015",0.266666666666667,1,"0.26667","ns","Wilcoxon"
"1441","SentimentQDAP","2021","2017",0.425262420389393,1,"0.42526","ns","Wilcoxon"
"1442","SentimentQDAP","2021","2019",0.465285369251407,1,"0.46529","ns","Wilcoxon"
"1443","SentimentQDAP","2021","2020",0.0408046477895432,1,"0.04080","*","Wilcoxon"
"1444","SentimentQDAP","2021","2022",0.0526769200261771,1,"0.05268","ns","Wilcoxon"
"1445","SentimentQDAP","2021","2024",0.00054845651005272,0.093,"0.00055","***","Wilcoxon"
"1446","SentimentQDAP","2021","2016",0.816666666666667,1,"0.81667","ns","Wilcoxon"
"1447","SentimentQDAP","2021","2011",0.645098039215686,1,"0.64510","ns","Wilcoxon"
"1448","SentimentQDAP","2021","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1449","SentimentQDAP","2010","2012",0.197881590748698,1,"0.19788","ns","Wilcoxon"
"1450","SentimentQDAP","2010","2023",0.553392499207739,1,"0.55339","ns","Wilcoxon"
"1451","SentimentQDAP","2010","2013",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1452","SentimentQDAP","2010","2014",0.756126040087475,1,"0.75613","ns","Wilcoxon"
"1453","SentimentQDAP","2010","2015",0.5,1,"0.50000","ns","Wilcoxon"
"1454","SentimentQDAP","2010","2017",0.810688159025542,1,"0.81069","ns","Wilcoxon"
"1455","SentimentQDAP","2010","2019",0.504957425021684,1,"0.50496","ns","Wilcoxon"
"1456","SentimentQDAP","2010","2020",0.345338543088772,1,"0.34534","ns","Wilcoxon"
"1457","SentimentQDAP","2010","2022",0.247617352015641,1,"0.24762","ns","Wilcoxon"
"1458","SentimentQDAP","2010","2024",0.0137469393284784,1,"0.01375","*","Wilcoxon"
"1459","SentimentQDAP","2010","2016",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1460","SentimentQDAP","2010","2011",0.906832298136646,1,"0.90683","ns","Wilcoxon"
"1461","SentimentQDAP","2010","2018",0.7,1,"0.70000","ns","Wilcoxon"
"1462","SentimentQDAP","2012","2023",0.406758076934933,1,"0.40676","ns","Wilcoxon"
"1463","SentimentQDAP","2012","2013",0.797101449275362,1,"0.79710","ns","Wilcoxon"
"1464","SentimentQDAP","2012","2014",0.311714485905549,1,"0.31171","ns","Wilcoxon"
"1465","SentimentQDAP","2012","2015",0.260869565217391,1,"0.26087","ns","Wilcoxon"
"1466","SentimentQDAP","2012","2017",0.239763828737301,1,"0.23976","ns","Wilcoxon"
"1467","SentimentQDAP","2012","2019",0.372380783607893,1,"0.37238","ns","Wilcoxon"
"1468","SentimentQDAP","2012","2020",0.021324528956319,1,"0.02132","*","Wilcoxon"
"1469","SentimentQDAP","2012","2022",0.0137123183468904,1,"0.01371","*","Wilcoxon"
"1470","SentimentQDAP","2012","2024",0.000565145585511367,0.096,"0.00057","***","Wilcoxon"
"1471","SentimentQDAP","2012","2016",1,1,"1.00000","ns","Wilcoxon"
"1472","SentimentQDAP","2012","2011",0.351705685618729,1,"0.35171","ns","Wilcoxon"
"1473","SentimentQDAP","2012","2018",0.434782608695652,1,"0.43478","ns","Wilcoxon"
"1474","SentimentQDAP","2023","2013",0.487695233898599,1,"0.48770","ns","Wilcoxon"
"1475","SentimentQDAP","2023","2014",0.769241247001615,1,"0.76924","ns","Wilcoxon"
"1476","SentimentQDAP","2023","2015",0.120038894234386,1,"0.12004","ns","Wilcoxon"
"1477","SentimentQDAP","2023","2017",0.46924595394459,1,"0.46925","ns","Wilcoxon"
"1478","SentimentQDAP","2023","2019",0.891819699920596,1,"0.89182","ns","Wilcoxon"
"1479","SentimentQDAP","2023","2020",0.0697133870235676,1,"0.06971","ns","Wilcoxon"
"1480","SentimentQDAP","2023","2022",0.0999525721948833,1,"0.09995","ns","Wilcoxon"
"1481","SentimentQDAP","2023","2024",0.0021394389443812,0.36,"0.00214","**","Wilcoxon"
"1482","SentimentQDAP","2023","2016",0.752423724796356,1,"0.75242","ns","Wilcoxon"
"1483","SentimentQDAP","2023","2011",0.83128416281906,1,"0.83128","ns","Wilcoxon"
"1484","SentimentQDAP","2023","2018",0.647499742085409,1,"0.64750","ns","Wilcoxon"
"1485","SentimentQDAP","2013","2014",0.470588235294118,1,"0.47059","ns","Wilcoxon"
"1486","SentimentQDAP","2013","2015",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1487","SentimentQDAP","2013","2017",0.441176470588235,1,"0.44118","ns","Wilcoxon"
"1488","SentimentQDAP","2013","2019",0.433321930726316,1,"0.43332","ns","Wilcoxon"
"1489","SentimentQDAP","2013","2020",0.272268907563025,1,"0.27227","ns","Wilcoxon"
"1490","SentimentQDAP","2013","2022",0.181159420289855,1,"0.18116","ns","Wilcoxon"
"1491","SentimentQDAP","2013","2024",0.113636363636364,1,"0.11364","ns","Wilcoxon"
"1492","SentimentQDAP","2013","2016",1,1,"1.00000","ns","Wilcoxon"
"1493","SentimentQDAP","2013","2011",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1494","SentimentQDAP","2013","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1495","SentimentQDAP","2014","2015",0.705882352941177,1,"0.70588","ns","Wilcoxon"
"1496","SentimentQDAP","2014","2017",0.984463419277412,1,"0.98446","ns","Wilcoxon"
"1497","SentimentQDAP","2014","2019",0.941075558534565,1,"0.94108","ns","Wilcoxon"
"1498","SentimentQDAP","2014","2020",0.346513130744164,1,"0.34651","ns","Wilcoxon"
"1499","SentimentQDAP","2014","2022",0.297775657469585,1,"0.29778","ns","Wilcoxon"
"1500","SentimentQDAP","2014","2024",0.0902287022468108,1,"0.09023","ns","Wilcoxon"
"1501","SentimentQDAP","2014","2016",0.836601307189543,1,"0.83660","ns","Wilcoxon"
"1502","SentimentQDAP","2014","2011",0.963467492260062,1,"0.96347","ns","Wilcoxon"
"1503","SentimentQDAP","2014","2018",0.941176470588235,1,"0.94118","ns","Wilcoxon"
"1504","SentimentQDAP","2015","2017",0.5,1,"0.50000","ns","Wilcoxon"
"1505","SentimentQDAP","2015","2019",0.327010090926673,1,"0.32701","ns","Wilcoxon"
"1506","SentimentQDAP","2015","2020",0.588235294117647,1,"0.58824","ns","Wilcoxon"
"1507","SentimentQDAP","2015","2022",0.695652173913043,1,"0.69565","ns","Wilcoxon"
"1508","SentimentQDAP","2015","2024",0.5625,1,"0.56250","ns","Wilcoxon"
"1509","SentimentQDAP","2015","2016",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1510","SentimentQDAP","2015","2011",0.4,1,"0.40000","ns","Wilcoxon"
"1511","SentimentQDAP","2015","2018",1,1,"1.00000","ns","Wilcoxon"
"1512","SentimentQDAP","2017","2019",0.476727488652376,1,"0.47673","ns","Wilcoxon"
"1513","SentimentQDAP","2017","2020",0.234037140333359,1,"0.23404","ns","Wilcoxon"
"1514","SentimentQDAP","2017","2022",0.180713755085464,1,"0.18071","ns","Wilcoxon"
"1515","SentimentQDAP","2017","2024",0.0403263018303092,1,"0.04033","*","Wilcoxon"
"1516","SentimentQDAP","2017","2016",0.823529411764706,1,"0.82353","ns","Wilcoxon"
"1517","SentimentQDAP","2017","2011",0.809597523219814,1,"0.80960","ns","Wilcoxon"
"1518","SentimentQDAP","2017","2018",0.75,1,"0.75000","ns","Wilcoxon"
"1519","SentimentQDAP","2019","2020",0.0796974982075753,1,"0.07970","ns","Wilcoxon"
"1520","SentimentQDAP","2019","2022",0.102804887193698,1,"0.10280","ns","Wilcoxon"
"1521","SentimentQDAP","2019","2024",0.00543642664802496,0.9,"0.00544","**","Wilcoxon"
"1522","SentimentQDAP","2019","2016",0.875478165901587,1,"0.87548","ns","Wilcoxon"
"1523","SentimentQDAP","2019","2011",0.749077679286187,1,"0.74908","ns","Wilcoxon"
"1524","SentimentQDAP","2019","2018",0.706186743667266,1,"0.70619","ns","Wilcoxon"
"1525","SentimentQDAP","2020","2022",0.791759348114119,1,"0.79176","ns","Wilcoxon"
"1526","SentimentQDAP","2020","2024",0.111395964837543,1,"0.11140","ns","Wilcoxon"
"1527","SentimentQDAP","2020","2016",0.40672268907563,1,"0.40672","ns","Wilcoxon"
"1528","SentimentQDAP","2020","2011",0.554954954954955,1,"0.55495","ns","Wilcoxon"
"1529","SentimentQDAP","2020","2018",1,1,"1.00000","ns","Wilcoxon"
"1530","SentimentQDAP","2022","2024",0.29510889324264,1,"0.29511","ns","Wilcoxon"
"1531","SentimentQDAP","2022","2016",0.355072463768116,1,"0.35507","ns","Wilcoxon"
"1532","SentimentQDAP","2022","2011",0.351705685618729,1,"0.35171","ns","Wilcoxon"
"1533","SentimentQDAP","2022","2018",0.695652173913043,1,"0.69565","ns","Wilcoxon"
"1534","SentimentQDAP","2024","2016",0.0757575757575758,1,"0.07576","ns","Wilcoxon"
"1535","SentimentQDAP","2024","2011",0.0642857142857143,1,"0.06429","ns","Wilcoxon"
"1536","SentimentQDAP","2024","2018",0.625,1,"0.62500","ns","Wilcoxon"
"1537","SentimentQDAP","2016","2011",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1538","SentimentQDAP","2016","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1539","SentimentQDAP","2011","2018",1,1,"1.00000","ns","Wilcoxon"
"1540","Love","2006","2007",0.607524122129049,1,"0.6075","ns","Wilcoxon"
"1541","Love","2006","2009",0.343145193299992,1,"0.3431","ns","Wilcoxon"
"1542","Love","2006","2008",0.810041728361825,1,"0.8100","ns","Wilcoxon"
"1543","Love","2006","2021",0.462387317891423,1,"0.4624","ns","Wilcoxon"
"1544","Love","2006","2010",0.589413892840889,1,"0.5894","ns","Wilcoxon"
"1545","Love","2006","2012",0.873084162925106,1,"0.8731","ns","Wilcoxon"
"1546","Love","2006","2023",0.158429102395014,1,"0.1584","ns","Wilcoxon"
"1547","Love","2006","2013",1,1,"1.0000","ns","Wilcoxon"
"1548","Love","2006","2014",0.731924505999079,1,"0.7319","ns","Wilcoxon"
"1549","Love","2006","2015",1,1,"1.0000","ns","Wilcoxon"
"1550","Love","2006","2017",0.45586354238932,1,"0.4559","ns","Wilcoxon"
"1551","Love","2006","2019",0.606315062436669,1,"0.6063","ns","Wilcoxon"
"1552","Love","2006","2020",0.134629242436965,1,"0.1346","ns","Wilcoxon"
"1553","Love","2006","2022",0.34476411991056,1,"0.3448","ns","Wilcoxon"
"1554","Love","2006","2024",0.0163391272498497,1,"0.0163","*","Wilcoxon"
"1555","Love","2006","2016",0.263736263736264,1,"0.2637","ns","Wilcoxon"
"1556","Love","2006","2011",0.520879120879121,1,"0.5209","ns","Wilcoxon"
"1557","Love","2006","2018",0.153846153846154,1,"0.1538","ns","Wilcoxon"
"1558","Love","2007","2009",0.777989468391945,1,"0.7780","ns","Wilcoxon"
"1559","Love","2007","2008",0.608469703670942,1,"0.6085","ns","Wilcoxon"
"1560","Love","2007","2021",0.609202225512631,1,"0.6092","ns","Wilcoxon"
"1561","Love","2007","2010",0.497279016169571,1,"0.4973","ns","Wilcoxon"
"1562","Love","2007","2012",0.611488879216306,1,"0.6115","ns","Wilcoxon"
"1563","Love","2007","2023",0.642314296871229,1,"0.6423","ns","Wilcoxon"
"1564","Love","2007","2013",0.641025641025641,1,"0.6410","ns","Wilcoxon"
"1565","Love","2007","2014",0.576536933300966,1,"0.5765","ns","Wilcoxon"
"1566","Love","2007","2015",0.833333333333333,1,"0.8333","ns","Wilcoxon"
"1567","Love","2007","2017",0.609782608695652,1,"0.6098","ns","Wilcoxon"
"1568","Love","2007","2019",0.485850540403909,1,"0.4859","ns","Wilcoxon"
"1569","Love","2007","2020",0.688562529457851,1,"0.6886","ns","Wilcoxon"
"1570","Love","2007","2022",0.806990797405268,1,"0.8070","ns","Wilcoxon"
"1571","Love","2007","2024",0.244795872773861,1,"0.2448","ns","Wilcoxon"
"1572","Love","2007","2016",0.769230769230769,1,"0.7692","ns","Wilcoxon"
"1573","Love","2007","2011",0.949450549450549,1,"0.9495","ns","Wilcoxon"
"1574","Love","2007","2018",0.166666666666667,1,"0.1667","ns","Wilcoxon"
"1575","Love","2009","2008",0.455806182121972,1,"0.4558","ns","Wilcoxon"
"1576","Love","2009","2021",0.441135816368015,1,"0.4411","ns","Wilcoxon"
"1577","Love","2009","2010",0.481460311025528,1,"0.4815","ns","Wilcoxon"
"1578","Love","2009","2012",0.343533190669623,1,"0.3435","ns","Wilcoxon"
"1579","Love","2009","2023",0.80668256228897,1,"0.8067","ns","Wilcoxon"
"1580","Love","2009","2013",0.711111111111111,1,"0.7111","ns","Wilcoxon"
"1581","Love","2009","2014",0.382603800829672,1,"0.3826","ns","Wilcoxon"
"1582","Love","2009","2015",0.888888888888889,1,"0.8889","ns","Wilcoxon"
"1583","Love","2009","2017",0.547857087499031,1,"0.5479","ns","Wilcoxon"
"1584","Love","2009","2019",0.419546807792685,1,"0.4195","ns","Wilcoxon"
"1585","Love","2009","2020",0.987136414698146,1,"0.9871","ns","Wilcoxon"
"1586","Love","2009","2022",0.66224938812645,1,"0.6622","ns","Wilcoxon"
"1587","Love","2009","2024",0.462065315006491,1,"0.4621","ns","Wilcoxon"
"1588","Love","2009","2016",0.711111111111111,1,"0.7111","ns","Wilcoxon"
"1589","Love","2009","2011",1,1,"1.0000","ns","Wilcoxon"
"1590","Love","2009","2018",0.222222222222222,1,"0.2222","ns","Wilcoxon"
"1591","Love","2008","2021",0.792955235488551,1,"0.7930","ns","Wilcoxon"
"1592","Love","2008","2010",1,1,"1.0000","ns","Wilcoxon"
"1593","Love","2008","2012",0.906230767782279,1,"0.9062","ns","Wilcoxon"
"1594","Love","2008","2023",0.331819557114482,1,"0.3318","ns","Wilcoxon"
"1595","Love","2008","2013",1,1,"1.0000","ns","Wilcoxon"
"1596","Love","2008","2014",0.948388727647086,1,"0.9484","ns","Wilcoxon"
"1597","Love","2008","2015",0.857142857142857,1,"0.8571","ns","Wilcoxon"
"1598","Love","2008","2017",0.650117354340668,1,"0.6501","ns","Wilcoxon"
"1599","Love","2008","2019",0.826809545891191,1,"0.8268","ns","Wilcoxon"
"1600","Love","2008","2020",0.216391863263977,1,"0.2164","ns","Wilcoxon"
"1601","Love","2008","2022",0.62518126542584,1,"0.6252","ns","Wilcoxon"
"1602","Love","2008","2024",0.0256069025851307,1,"0.0256","*","Wilcoxon"
"1603","Love","2008","2016",0.228571428571429,1,"0.2286","ns","Wilcoxon"
"1604","Love","2008","2011",0.411764705882353,1,"0.4118","ns","Wilcoxon"
"1605","Love","2008","2018",0.285714285714286,1,"0.2857","ns","Wilcoxon"
"1606","Love","2021","2010",0.627474854947893,1,"0.6275","ns","Wilcoxon"
"1607","Love","2021","2012",0.712611656958786,1,"0.7126","ns","Wilcoxon"
"1608","Love","2021","2023",0.398011198136076,1,"0.3980","ns","Wilcoxon"
"1609","Love","2021","2013",0.416666666666667,1,"0.4167","ns","Wilcoxon"
"1610","Love","2021","2014",0.399683405631206,1,"0.3997","ns","Wilcoxon"
"1611","Love","2021","2015",0.4,1,"0.4000","ns","Wilcoxon"
"1612","Love","2021","2017",0.651618721083215,1,"0.6516","ns","Wilcoxon"
"1613","Love","2021","2019",0.91078770650517,1,"0.9108","ns","Wilcoxon"
"1614","Love","2021","2020",0.293623995696081,1,"0.2936","ns","Wilcoxon"
"1615","Love","2021","2022",0.214603056894492,1,"0.2146","ns","Wilcoxon"
"1616","Love","2021","2024",0.00995361071689241,1,"0.0100","**","Wilcoxon"
"1617","Love","2021","2016",0.0666666666666667,1,"0.0667","ns","Wilcoxon"
"1618","Love","2021","2011",0.958823529411765,1,"0.9588","ns","Wilcoxon"
"1619","Love","2021","2018",0.133333333333333,1,"0.1333","ns","Wilcoxon"
"1620","Love","2010","2012",0.826040319378481,1,"0.8260","ns","Wilcoxon"
"1621","Love","2010","2023",0.270934928486798,1,"0.2709","ns","Wilcoxon"
"1622","Love","2010","2013",0.857142857142857,1,"0.8571","ns","Wilcoxon"
"1623","Love","2010","2014",0.706895302687501,1,"0.7069","ns","Wilcoxon"
"1624","Love","2010","2015",0.7,1,"0.7000","ns","Wilcoxon"
"1625","Love","2010","2017",0.607408768662072,1,"0.6074","ns","Wilcoxon"
"1626","Love","2010","2019",0.826040319378481,1,"0.8260","ns","Wilcoxon"
"1627","Love","2010","2020",0.198248497985803,1,"0.1982","ns","Wilcoxon"
"1628","Love","2010","2022",0.492537024971944,1,"0.4925","ns","Wilcoxon"
"1629","Love","2010","2024",0.00699485441242759,1,"0.0070","**","Wilcoxon"
"1630","Love","2010","2016",0.152380952380952,1,"0.1524","ns","Wilcoxon"
"1631","Love","2010","2011",0.55742518351214,1,"0.5574","ns","Wilcoxon"
"1632","Love","2010","2018",0.2,1,"0.2000","ns","Wilcoxon"
"1633","Love","2012","2023",0.189523425831426,1,"0.1895","ns","Wilcoxon"
"1634","Love","2012","2013",0.956521739130435,1,"0.9565","ns","Wilcoxon"
"1635","Love","2012","2014",0.87239772109756,1,"0.8724","ns","Wilcoxon"
"1636","Love","2012","2015",0.869565217391304,1,"0.8696","ns","Wilcoxon"
"1637","Love","2012","2017",0.771673751009344,1,"0.7717","ns","Wilcoxon"
"1638","Love","2012","2019",0.650328958993818,1,"0.6503","ns","Wilcoxon"
"1639","Love","2012","2020",0.120636435920998,1,"0.1206","ns","Wilcoxon"
"1640","Love","2012","2022",0.310542593738453,1,"0.3105","ns","Wilcoxon"
"1641","Love","2012","2024",0.0115367121035928,1,"0.0115","*","Wilcoxon"
"1642","Love","2012","2016",0.217391304347826,1,"0.2174","ns","Wilcoxon"
"1643","Love","2012","2011",0.607357859531772,1,"0.6074","ns","Wilcoxon"
"1644","Love","2012","2018",0.260869565217391,1,"0.2609","ns","Wilcoxon"
"1645","Love","2023","2013",0.442105263157895,1,"0.4421","ns","Wilcoxon"
"1646","Love","2023","2014",0.210871581359752,1,"0.2109","ns","Wilcoxon"
"1647","Love","2023","2015",0.631578947368421,1,"0.6316","ns","Wilcoxon"
"1648","Love","2023","2017",0.324721942162118,1,"0.3247","ns","Wilcoxon"
"1649","Love","2023","2019",0.338393816868043,1,"0.3384","ns","Wilcoxon"
"1650","Love","2023","2020",0.883640269405325,1,"0.8836","ns","Wilcoxon"
"1651","Love","2023","2022",0.861319670422564,1,"0.8613","ns","Wilcoxon"
"1652","Love","2023","2024",0.196966102908392,1,"0.1970","ns","Wilcoxon"
"1653","Love","2023","2016",0.442105263157895,1,"0.4421","ns","Wilcoxon"
"1654","Love","2023","2011",0.967053998632946,1,"0.9671","ns","Wilcoxon"
"1655","Love","2023","2018",0.105263157894737,1,"0.1053","ns","Wilcoxon"
"1656","Love","2013","2014",0.941176470588235,1,"0.9412","ns","Wilcoxon"
"1657","Love","2013","2015",0.666666666666667,1,"0.6667","ns","Wilcoxon"
